Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jaydon Mickens,TAM,1,25,25.0,0,25,2,20,10.0,0,12
Ted Ginn Jr.,CHI,0,0,,0,0,1,6,6.0,0,6
Cordarrelle Patterson,CHI,3,119,39.7,0,47,0,0,,0,0
