Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jabrill Peppers,NYG,0,0,,0,0,1,8,8.0,0,8
Dion Lewis,NYG,2,25,12.5,0,17,0,0,,0,0
Alex Erickson,CIN,0,0,,0,0,2,44,22.0,0,29
Brandon Wilson,CIN,3,138,46.0,1,103,0,0,,0,0
Khalid Kareem,CIN,1,13,13.0,0,13,0,0,,0,0
Samaje Perine,CIN,1,13,13.0,0,13,0,0,,0,0
