Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,LVR,3,3,1,1,0,0,,0
AJ Cole III,LVR,,,,,4,199,49.8,59
Brandon McManus,DEN,2,2,3,6,0,0,,0
Sam Martin,DEN,,,,,4,168,42.0,53
