Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chase McLaughlin,IND,1,1,2,3,0,0,,0
Matt Haack,IND,,,,,3,143,47.7,53
Daniel Carlson,LVR,2,2,,,0,0,,0
AJ Cole III,LVR,,,,,5,294,58.8,67
