Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,DAL,3,3,2,2,0,0,,0
Bryan Anger,DAL,,,,,7,337,48.1,60
Brett Maher,NOR,2,2,1,2,0,0,,0
Blake Gillikin,NOR,,,,,6,308,51.3,62
