Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Antonio Brown,PIT,0,0,,0,0,1,7,7.0,0,7
JuJu Smith-Schuster,PIT,1,25,25.0,0,25,0,0,,0,0
Terrell Watson,PIT,1,18,18.0,0,18,0,0,,0,0
Chester Rogers,IND,0,0,,0,0,4,17,4.3,0,17
