Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kalif Raymond,DET,0,0,,0,0,2,18,9.0,0,14
Craig Reynolds,DET,1,22,22.0,0,22,0,0,,0,0
Trent Taylor,CHI,0,0,,0,0,4,56,14.0,0,31
Velus Jones Jr.,CHI,2,51,25.5,0,28,0,0,,0,0
