Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Evan McPherson,CIN,4,4,2,2,0,0,,0
Brad Robbins,CIN,,,,,3,145,48.3,59
Matt Prater,ARI,2,3,,,0,0,,0
Blake Gillikin,ARI,,,,,4,219,54.8,62
