Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Trenton Irwin,CIN,0,0,,0,0,4,68,17.0,0,28
Greg Dortch,ARI,0,0,,0,0,2,22,11.0,0,16
