Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,2,2,1,1,0,0,,0
Cameron Johnston,PHI,,,,,6,307,51.2,61
Robbie Gould,SFO,2,2,,,0,0,,0
Mitch Wishnowsky,SFO,,,,,4,177,44.3,51
