Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dustin Hopkins,LAC,3,4,2,2,0,0,,0
Ty Long,LAC,,,,,4,169,42.3,49
Evan McPherson,CIN,1,2,1,1,0,0,,0
Kevin Huber,CIN,,,,,4,180,45.0,50
