Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Michael Palardy,CAR,,,,,5,263,52.6,59
Graham Gano,CAR,,,1,1,0,0,,
Connor Barth,CHI,2,2,1,2,0,0,,
Pat O'Donnell,CHI,,,,,6,296,49.3,66
