Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,2,2,3,4,0,0,,0
JK Scott,GNB,,,,,5,221,44.2,51
Matt Prater,DET,2,2,2,2,0,0,,0
Sam Martin,DET,,,,,7,317,45.3,52
