Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,NYJ,3,3,2,3,0,0,,0
Braden Mann,NYJ,,,,,6,268,44.7,61
Mason Crosby,GNB,1,1,1,2,0,0,,0
Pat O'Donnell,GNB,,,,,5,244,48.8,62
