Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,KAN,6,6,,,0,0,,
Dustin Colquitt,KAN,,,,,6,262,43.7,59
Stephen Gostkowski,NWE,3,3,2,2,0,0,,
Ryan Allen,NWE,,,,,6,242,40.3,54
