Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Brandon Powell,LAR,3,63,21.0,0,29,2,12,6.0,0,12
Jaelon Darden,TAM,0,0,,0,0,8,82,10.3,0,17
Rachaad White,TAM,1,25,25.0,0,25,0,0,,0,0
