Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kenjon Barner,ATL,1,24,24.0,0,24,3,17,5.7,0,10
Ito Smith,ATL,2,59,29.5,0,33,0,0,,0,0
Pharoh Cooper,ARI,2,63,31.5,0,37,1,3,3.0,0,3
