Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,1,1,2,2,0,0,,0
Sam Martin,DEN,,,,,3,137,45.7,56
Dustin Hopkins,LAC,4,4,2,2,0,0,,0
Ty Long,LAC,,,,,3,115,38.3,48
