Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Richie James,NYG,0,0,,0,0,5,62,12.4,0,22
Gary Brightwell,NYG,2,41,20.5,0,24,0,0,,0,0
Kyle Philips,TEN,0,0,,0,0,4,62,15.5,0,46
Trenton Cannon,TEN,2,33,16.5,0,19,0,0,,0,0
