Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Avery Williams,ATL,0,0,,0,0,3,24,8.0,0,15
Cordarrelle Patterson,ATL,2,40,20.0,0,24,0,0,,0,0
Keith Smith,ATL,1,10,10.0,0,10,0,0,,0,0
Jabrill Peppers,NYG,0,0,,0,0,2,36,18.0,0,19
C.J. Board,NYG,1,6,6.0,0,6,0,0,,0,0
