Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Micah Hyde,BUF,0,0,,0,0,2,6,3.0,0,6
T.J. Jones,NYG,0,0,,0,0,3,75,25.0,0,60
Corey Ballentine,NYG,2,40,20.0,0,23,0,0,,0,0
