Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,TEN,5,5,,,0,0,,0
Brett Kern,TEN,,,,,4,189,47.3,58
Ka'imi Fairbairn,HOU,2,2,,,0,0,,0
Bryan Anger,HOU,,,,,5,248,49.6,58
