Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Bradley Pinion,ATL,,,,,6,295,49.2,57
Younghoe Koo,ATL,,,2,3,0,0,,0
Riley Patterson,DET,2,2,2,2,0,0,,0
Jack Fox,DET,,,,,6,274,45.7,62
