Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,3,3,,,0,0,,
Jordan Berry,PIT,,,,,6,275,45.8,59
Zane Gonzalez,CLE,1,1,1,1,0,0,,
Britton Colquitt,CLE,,,,,5,242,48.4,61
