Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Harrison Butker,KAN,3,3,2,2,0,0,,
Dustin Colquitt,KAN,,,,,5,256,51.2,77
Brandon McManus,DEN,3,3,1,1,0,0,,0
Riley Dixon,DEN,,,,,4,157,39.3,49
