Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Justin Fields,CHI,16,29,211,1,2,6,42,33,61.1,4,3,1,5,0,0,0,0,0,2,0
Khalil Herbert,CHI,0,0,0,0,0,0,0,0,,7,35,0,8,3,1,23,0,23,0,0
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,4,32,0,29,2,2,10,0,8,0,0
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,104,0,33,0,0
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,38,0,11,0,0
Chase Claypool,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,36,1,20,0,0
Robert Tonyan,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,,1,-3,0,-3,0,0,0,0,0,0,0
Baker Mayfield,TAM,26,34,317,1,0,0,0,70,114.5,6,17,0,9,0,0,0,0,0,0,0
Rachaad White,TAM,0,0,0,0,0,0,0,0,,17,73,1,13,5,5,30,0,9,0,0
Chase Edmonds,TAM,0,0,0,0,0,0,0,0,,2,12,0,14,0,0,0,0,0,0,0
Deven Thompkins,TAM,0,0,0,0,0,0,0,0,,1,11,0,11,0,0,0,0,0,1,0
Sean Tucker,TAM,0,0,0,0,0,0,0,0,,8,7,0,7,0,0,0,0,0,0,0
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,171,1,70,0,0
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,58,0,24,0,0
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,41,0,9,0,0
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0
Rakim Jarrett,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
David Wells,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,-10,0,1,1,0
