Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jalen Richard,OAK,0,0,,0,0,2,0,0.0,0,0
Chad Beebe,MIN,0,0,,0,0,3,21,7.0,0,13
Ameer Abdullah,MIN,1,25,25.0,0,25,0,0,,0,0
