Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jalen Reagor,MIN,0,0,,0,0,1,4,4.0,0,4
Dante Pettis,CHI,0,0,,0,0,1,-2,-2.0,0,-2
Velus Jones Jr.,CHI,4,82,20.5,0,25,0,0,,0,0
