Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dan Bailey,MIN,,1,,3,0,0,,0
Britton Colquitt,MIN,,,,,2,76,38.0,48
Ryan Succop,TAM,2,3,2,2,0,0,,0
Bradley Pinion,TAM,,,,,3,151,50.3,61
