Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Graham Gano,NYG,1,1,2,2,0,0,,0
Jamie Gillan,NYG,,,,,6,322,53.7,69
Jason Myers,SEA,3,3,2,2,0,0,,0
Michael Dickson,SEA,,,,,6,291,48.5,57
