Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Richie James,NYG,0,0,,0,0,2,32,16.0,0,23
Gary Brightwell,NYG,1,21,21.0,0,21,0,0,,0,0
Dax Milne,WAS,0,0,,0,0,1,4,4.0,0,4
Antonio Gibson,WAS,3,93,31.0,0,43,0,0,,0,0
