Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jalen Reagor,PHI,2,39,19.5,0,26,4,18,4.5,0,9
Kenneth Gainwell,PHI,1,15,15.0,0,15,0,0,,0,0
Pharoh Cooper,NYG,1,22,22.0,0,22,1,9,9.0,0,9
