Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kenjon Barner,TAM,3,67,22.3,0,23,4,32,8.0,0,21
Brandon Powell,ATL,0,0,,0,0,1,4,4.0,0,4
