Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,6,6,2,2,0,0,,0
Mitch Wishnowsky,SFO,,,,,3,134,44.7,49
Wil Lutz,NOR,4,4,2,2,0,0,,0
Thomas Morstead,NOR,,,,,1,45,45.0,45
