Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Brandon Aiyuk,SFO,0,0,,0,0,2,28,14.0,0,21
Trenton Cannon,SFO,1,29,29.0,0,29,0,0,,0,0
Jakeem Grant,CHI,6,156,26.0,0,34,0,0,,0,0
