Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Joey Slye,SFO,1,2,4,5,0,0,,0
Cairo Santos,CHI,1,2,3,3,0,0,,0
Pat O'Donnell,CHI,,,,,2,85,42.5,44
