Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ray-Ray McCloud,SFO,0,0,,0,0,3,41,13.7,0,19
Calvin Austin,PIT,0,0,,0,0,1,2,2.0,0,2
Anthony McFarland Jr.,PIT,3,91,30.3,0,34,0,0,,0,0
