Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyler Ervin,JAX,1,20,20.0,0,20,2,6,3.0,0,6
Dede Westbrook,JAX,0,0,,0,0,2,3,1.5,0,3
DeAndre Carter,HOU,0,0,,0,0,1,5,5.0,0,5
