Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,2,2,2,3,0,0,,0
Thomas Morstead,NOR,,,,,3,141,47.0,58
Matt Haack,MIA,,,,,6,263,43.8,49
