Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Josh Lambo,JAX,3,3,1,1,0,0,,0
Brad Nortman,JAX,,,,,8,396,49.5,60
Phil Dawson,ARI,1,1,4,4,0,0,,
Andy Lee,ARI,,,,,6,274,45.7,55
