Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Michael Palardy,MIA,,,,,5,259,51.8,59
Jason Sanders,MIA,,,1,2,0,0,,0
Tyler Bass,BUF,2,2,2,2,0,0,,0
Matt Haack,BUF,,,,,4,163,40.8,55
