Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Aldrick Rosas,NYG,3,3,2,2,0,0,,
Riley Dixon,NYG,,,,,4,198,49.5,53
Ka'imi Fairbairn,HOU,1,1,3,3,0,0,,
Trevor Daniel,HOU,,,,,3,155,51.7,57
