Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Donovan Peoples-Jones,CLE,3,73,24.3,0,32,1,13,13.0,0,13
Dontrell Hilliard,CLE,1,8,8.0,0,8,0,0,,0,0
CeeDee Lamb,DAL,0,0,,0,0,3,26,8.7,0,27
Cedrick Wilson Jr.,DAL,0,0,,0,0,1,6,6.0,0,6
Tony Pollard,DAL,4,87,21.8,0,28,0,0,,0,0
