Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Adoree' Jackson,TEN,0,0,,0,0,2,55,27.5,0,46
Eric Decker,TEN,1,22,22.0,0,22,0,0,,0,0
Eric Weems,TEN,1,0,0.0,0,0,0,0,,0,0
Marqise Lee,JAX,0,0,,0,0,1,4,4.0,0,4
Corey Grant,JAX,3,74,24.7,0,28,0,0,,0,0
Keelan Cole,JAX,1,14,14.0,0,14,0,0,,0,0
