Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,LAR,1,1,,,0,0,,
Johnny Hekker,LAR,,,,,6,254,42.3,56
Kai Forbath,MIN,3,3,1,3,0,0,,
Ryan Quigley,MIN,,,,,3,137,45.7,50
