Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Brandon Powell,MIN,0,0,,0,0,3,9,3.0,0,7
Ty Chandler,MIN,2,55,27.5,0,33,0,0,,0,0
Ihmir Smith-Marsette,CAR,0,0,,0,0,3,35,11.7,0,15
Laviska Shenault Jr.,CAR,1,24,24.0,0,24,0,0,,0,0
