Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Corey Grant,JAX,2,46,23.0,0,26,0,0,,0,0
Jalen Myrick,JAX,1,18,18.0,0,18,0,0,,0,0
Trent Taylor,SFO,1,8,8.0,0,8,2,16,8.0,0,8
Matt Breida,SFO,1,18,18.0,0,18,0,0,,0,0
