Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Mecole Hardman,KAN,0,0,,0,0,4,-2,-0.5,0,1
Demarcus Robinson,KAN,0,0,,0,0,1,-13,-13.0,0,-13
Tommylee Lewis,NOR,1,34,34.0,0,34,2,26,13.0,0,17
