Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Eddy Pineiro,CAR,3,3,3,3,0,0,,0
Johnny Hekker,CAR,,,,,2,107,53.5,67
Jason Myers,SEA,3,3,1,1,0,0,,0
Michael Dickson,SEA,,,,,4,177,44.3,49
