Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Dak Prescott,DAL,21,34,134,0,1,3,28,16,57.7,4,27,0,13,0,0,0,0,0,0,0
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,11,52,0,11,3,2,5,0,5,0,0
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,3,4,0,5,3,2,8,0,4,0,0
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,1,3,1,3,10,7,53,0,16,0,0
Hunter Luepke,DAL,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,44,0,13,0,0
Brandin Cooks,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,10,0,8,0,0
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Josh Allen,BUF,7,15,94,1,0,1,9,24,89.3,8,24,1,9,0,0,0,0,0,0,0
James Cook,BUF,0,0,0,0,0,0,0,0,,25,179,1,24,3,2,42,1,24,0,0
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,9,54,0,11,1,1,4,0,4,1,0
Latavius Murray,BUF,0,0,0,0,0,0,0,0,,5,11,1,8,0,0,0,0,0,0,0
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,48,0,18,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Kyle Allen,BUF,0,0,0,0,0,0,0,0,,2,-2,0,-1,0,0,0,0,0,0,0
