Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,JAX,4,4,1,1,0,0,,0
Logan Cooke,JAX,,,,,5,224,44.8,54
Blake Grupe,NOR,1,1,3,4,0,0,,0
Lou Hedley,NOR,,,,,4,169,42.3,62
