Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,4,4,,,0,0,,0
Michael Dickson,SEA,,,,,5,185,37.0,49
Rodrigo Blankenship,IND,1,1,1,1,0,0,,0
Rigoberto Sanchez,IND,,,,,4,187,46.8,52
