Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,2,2,3,3,0,0,,0
Jordan Berry,PIT,,,,,2,96,48.0,69
Zane Gonzalez,ARI,2,2,1,1,0,0,,0
Andy Lee,ARI,,,,,3,164,54.7,60
