Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,3,3,1,1,0,0,,0
Thomas Morstead,NOR,,,,,3,109,36.3,43
Daniel Carlson,LVR,4,4,2,2,0,0,,0
AJ Cole III,LVR,,,,,2,78,39.0,42
