Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
CeeDee Lamb,DAL,0,0,,0,0,1,12,12.0,0,12
Cedrick Wilson Jr.,DAL,0,0,,0,0,1,2,2.0,0,2
Jaydon Mickens,TAM,3,92,30.7,0,41,2,21,10.5,0,7
