Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Sam Martin,DET,,,,,5,222,44.4,52
Matt Prater,DET,,,3,3,0,0,,
Dan Bailey,MIN,3,3,1,1,0,0,,
Matt Wile,MIN,,,,,4,163,40.8,45
