Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Aldrick Rosas,NOR,4,4,,2,0,0,,0
Blake Gillikin,NOR,,,,,5,249,49.8,56
Nick Folk,NWE,1,1,2,2,0,0,,0
Jake Bailey,NWE,,,,,5,283,56.6,68
