Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dustin Hopkins,WAS,1,1,2,2,0,0,,
Tress Way,WAS,,,,,3,110,36.7,37
Wil Lutz,NOR,4,5,1,1,0,0,,0
