Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Cyrus Jones,BAL,0,0,,0,0,1,23,23.0,0,23
Chris Moore,BAL,1,39,39.0,0,39,0,0,,0,0
Damiere Byrd,CAR,0,0,,0,0,2,21,10.5,0,17
Curtis Samuel,CAR,1,14,14.0,0,14,0,0,,0,0
