Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jamal Agnew,DET,2,48,24.0,0,26,1,19,19.0,0,19
Chase Edmonds,ARI,4,90,22.5,0,32,0,0,,0,0
Darrell Daniels,ARI,1,9,9.0,0,9,0,0,,0,0
