Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,DAL,2,2,1,4,0,0,,0
Hunter Niswander,DAL,,,,,1,47,47.0,47
Justin Tucker,BAL,4,4,2,3,0,0,,0
Sam Koch,BAL,,,,,1,34,34.0,34
