Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cameron Dicker,LAC,2,2,2,3,0,0,,0
JK Scott,LAC,,,,,3,137,45.7,48
Daniel Carlson,LVR,3,3,2,3,0,0,,0
AJ Cole III,LVR,,,,,4,181,45.3,60
