Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ryan Switzer,DAL,1,14,14.0,0,14,1,12,12.0,0,12
Kenjon Barner,PHI,1,18,18.0,0,18,3,11,3.7,0,8
