Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Kai Forbath,MIN,1,2,4,4,0,0,,
Ryan Quigley,MIN,,,,,6,221,36.8,44
Zane Gonzalez,CLE,1,2,1,2,0,0,,
Britton Colquitt,CLE,,,,,6,279,46.5,54
